"nhits","uid","acqres","clinsub","comp_rt","compris2","compris3","compris4","cscal_ex_com","dx_ageA0","etacommunity","etaexprsn","etaprison","exmortmult","expris","g","infclr","infnon","infsub","kA0","muDc","muDn","nonrec","nonsub","p","prisex1","prisex2","prisex3","prog_ageA0","prog_contRate_pri","prog_inprison","relfit","relnon_r","relnon_s","relsub_r","relsub_s","subclin","subnon","succ_strs","t"
21,"c5a4830ba6a67c4a45e4bbaf411e206a",0.011805555,0.670854189,0.71312251,0.000497239,0.002111203,0.001840077,1.185827368,0.256707833,0.448084605,0.340261986,0.713347444,0.180761283,0.199978298,4.094387289,2.328218617,0.139131779,0.068151332,0.723162707,0.02709689,0.039697927,0.200341972,0.264347482,0.21769236,1.161300517,0.934377555,0.979178748,0.898493219,1.636170755,1.060851959,0.753370475,0.059296317,0.009855287,0.055284507,0.008146486,0.818191914,1.86961087,0.376354342,0.846127046
21,"264fa06d360a87a7a0fe98d6710ff262",0.011631197,0.679036647,0.77267954,0.000531367,0.002120404,0.001922606,1.138481456,0.264333625,0.432042971,0.43781267,0.739237077,0.193636343,0.224617215,4.247861144,1.923779591,0.137368148,0.060412711,0.897506413,0.028763895,0.033450165,0.195919392,0.264432729,0.208969414,1.195240236,0.948535977,1.048087994,0.878861421,1.536256253,1.091649883,0.727235669,0.059675424,0.009731768,0.057924532,0.009344523,0.806774234,2.011025369,0.365609831,0.779180885
21,"3ab03ed7e33431ff9ce4cef31ba8f096",0.011762456,0.693464325,0.704610159,0.000535293,0.002109754,0.002032596,1.15959402,0.253299996,0.440135499,0.381963492,0.662388151,0.199749875,0.230980232,4.209603146,1.884927194,0.137521927,0.061883051,0.974802412,0.042732903,0.016289659,0.199890242,0.261310266,0.227312922,1.161939617,0.995588214,0.999837586,0.839994733,1.520542144,1.092843666,0.770560115,0.05911017,0.00973513,0.059763884,0.009416791,0.825929752,2.005641195,0.354448972,0.793312881
21,"2a49889862a4cac4a3fb5cd9757c020f",0.011742032,0.713665834,0.712869376,0.000514853,0.002104929,0.002090451,1.200511515,0.258880083,0.446665382,0.458350329,0.705995846,0.215636137,0.220775131,4.187288796,2.012326581,0.147675256,0.06281156,0.974333025,0.045681011,0.002006062,0.202719885,0.261074145,0.218339229,1.196384443,0.996861752,1.038028855,0.856905234,1.520937862,1.098266472,0.718885491,0.058730563,0.009597252,0.058027788,0.009735922,0.798130062,1.992426223,0.355817913,0.822003017
21,"360a7a22e623a215a4b30108f4c1f536",0.011580375,0.702305042,0.721399263,0.000530213,0.002108562,0.001982318,1.173650567,0.256375976,0.453411817,0.451518066,0.714810182,0.211719285,0.223271743,4.131914336,2.116140966,0.160199451,0.063408986,0.970382142,0.057881541,0.000596594,0.205472227,0.260207388,0.215112088,1.179651849,1.013995316,1.049002724,0.867177766,1.488108721,1.108350338,0.703252191,0.059841663,0.00931418,0.054179624,0.009865249,0.791843103,1.970589714,0.352445153,0.83793377
21,"88d7e56785d22196c79063307942cb36",0.011519353,0.698304793,0.693423491,0.000526413,0.002009746,0.001924187,1.230988042,0.267931038,0.430574382,0.418264354,0.694153294,0.181489739,0.220423989,4.221340077,2.024843582,0.140514827,0.060964967,0.871981844,0.041622513,0.022444002,0.20333495,0.261552461,0.215623879,1.175233386,0.942690057,1.005984784,0.859928745,1.511790979,1.096938055,0.725949026,0.058731893,0.009674789,0.057948582,0.009385189,0.828134397,1.973433529,0.363511482,0.818630324
21,"7993804815b88fd1bbde9bc5ed628a4a",0.011917986,0.711485488,0.717371143,0.00051854,0.00208636,0.001978261,1.258260606,0.255799113,0.458102164,0.458282809,0.671283958,0.223365841,0.230670017,4.127324651,2.095227912,0.149846314,0.062296492,0.981142671,0.040200554,0.012940937,0.20407948,0.259698922,0.21771893,1.184646804,0.968771093,1.035012827,0.849506904,1.489747585,1.11343314,0.730964395,0.05926194,0.009921138,0.055816347,0.009698793,0.793893263,2.014341064,0.356138326,0.794982249
21,"955bd28373ded0afbe2495ff857f7a9e",0.011051634,0.709912658,0.680216732,0.000435746,0.002193376,0.002321213,0.89465848,0.260522909,0.45497537,0.539846021,0.717285476,0.153733684,0.217022756,3.921606628,1.7204304,0.174784493,0.065187079,0.961159688,0.048442478,0.01389026,0.195178841,0.265432602,0.205213608,1.16051157,0.979630886,1.006004224,0.84848278,1.44081038,1.093249768,0.735704548,0.05833036,0.008484796,0.052944033,0.008951014,0.802937615,1.98029954,0.424266166,0.85559448
21,"9288e843086eff294273bcf9a7ee3c35",0.011801246,0.687227391,0.915252083,0.000451542,0.00224848,0.002350852,1.243224932,0.272219286,0.417192991,0.429308261,0.88330085,0.239828464,0.23123331,4.181109396,1.847212579,0.122844382,0.055395721,0.963809336,0.037433377,0.018150087,0.195923186,0.259107443,0.206269776,1.110954926,0.928131373,0.983345255,0.846124067,1.553599217,1.083033881,0.800530046,0.054476184,0.009420016,0.05697044,0.008009536,0.763918283,1.928383279,0.393999678,0.89567669
21,"ae84801e94b74dbaa0c562a3758ea8de",0.011340559,0.671458718,1.059916549,0.000459499,0.002140184,0.002391813,1.257955616,0.28123846,0.403727954,0.463610595,0.944964732,0.268973875,0.230579135,4.193841427,1.862066965,0.106980419,0.054833597,0.957250903,0.035164343,0.016193911,0.192527156,0.261786412,0.203776272,1.096320654,0.890556882,1.001501096,0.851761615,1.650620399,1.056070439,0.811457645,0.054454144,0.009566313,0.054729075,0.006952651,0.772490702,1.910062842,0.415075462,0.951124371
21,"28a246e6506e30fbccbea5e87150e45d",0.011269978,0.684481489,0.69446376,0.000530789,0.002048493,0.001930019,1.170190606,0.254052473,0.463999424,0.362038109,0.680475432,0.166100076,0.229573312,3.925577658,2.062596754,0.151055005,0.06607765,0.995289338,0.044548252,0.021064038,0.197520478,0.26294882,0.236792652,1.126206741,1.004857264,0.959567859,0.86060239,1.516882635,1.090985718,0.779688278,0.056445696,0.008451029,0.059119285,0.009546296,0.785480407,2.014239287,0.369834846,0.786807178
21,"b9503085eaaa4f26b97b3ede6177a40e",0.011846163,0.705281838,0.73536908,0.000501819,0.002122506,0.001988925,1.236077886,0.267760704,0.431149649,0.427188574,0.734940052,0.215782347,0.221195343,4.115522702,2.165269833,0.157673903,0.061607395,0.949548409,0.035565093,0.018555714,0.202185948,0.260574216,0.213799094,1.190865238,1.028378928,1.02928644,0.85551068,1.464215091,1.125990356,0.722440482,0.058228254,0.009605213,0.054749587,0.009518401,0.788688316,1.995854024,0.362136133,0.801315108
21,"a1fc709eef41d0719688849d3902376f",0.011320526,0.712436202,0.696849125,0.000508935,0.002019317,0.002028227,1.153534024,0.25747108,0.436060469,0.424821914,0.693601437,0.197790298,0.228844461,4.207541654,1.886032981,0.149493015,0.057099831,0.983678979,0.035706488,0.021721128,0.197034648,0.259322311,0.227640948,1.171399275,1.038833905,1.009710991,0.854568427,1.473505357,1.11409801,0.769964842,0.057311305,0.00959792,0.058531465,0.00962445,0.825356237,2.010225067,0.364137109,0.812078744
21,"23860c2c5c13880c7a2bd7f08a1858d7",0.01173242,0.716321169,0.716998416,0.00051617,0.002146149,0.001959895,1.210726568,0.257161618,0.446639792,0.454546977,0.731119267,0.226247309,0.224165062,4.245035123,2.165088645,0.15901067,0.061751527,0.990291585,0.029973739,0.01766758,0.202565798,0.258159084,0.216274424,1.181402401,1.019634359,0.998601075,0.842754183,1.491734774,1.113569663,0.707359507,0.058628535,0.009664709,0.054322105,0.009523975,0.791210198,2.017356838,0.377820457,0.831697564
21,"c89fbb9fe96b083be03e986ec2708093",0.011518588,0.702667592,0.717636719,0.000495543,0.002093855,0.001985836,1.049107509,0.258921422,0.440981352,0.500288247,0.725229394,0.188429759,0.205005216,4.152558741,1.854917872,0.15772566,0.058506644,0.989302277,0.034096651,0.025347141,0.195235013,0.264590182,0.223692873,1.175946949,0.993009469,0.975104343,0.860634832,1.611800376,1.067418769,0.737104207,0.059978353,0.0089738,0.057446503,0.009704553,0.810312478,1.991821972,0.391057299,0.816473852
21,"071d58773d8ad927847686786073a14a",0.011319643,0.693570591,0.926514601,0.000523337,0.002110712,0.002279513,1.378550233,0.307543408,0.377555465,0.571394355,0.816313924,0.26033242,0.229023612,4.227839246,1.945448142,0.101460516,0.060129323,0.950412914,0.03777453,0.004251484,0.20238705,0.263936978,0.210513139,1.154293437,0.947810574,1.05523497,0.822873458,1.643295448,1.069344851,0.791457713,0.055214107,0.009935669,0.059186687,0.007135782,0.796712228,1.96207063,0.399152396,0.93001906
21,"7f06024a6805b691d49b622584c91e9a",0.011847735,0.666420063,0.80979879,0.000531282,0.002139798,0.001847679,1.170229114,0.257089191,0.446609042,0.4179516,0.677232659,0.18963218,0.224819964,4.177822418,1.981565593,0.132401672,0.065267678,0.905416576,0.031798994,0.02711176,0.193506873,0.264749774,0.204697977,1.17844394,0.94349127,1.045593201,0.855744066,1.529930703,1.085283529,0.715298944,0.058624836,0.009964851,0.055937693,0.00926363,0.812162919,1.994764048,0.384290177,0.783342587
21,"22d1ef5a86261b954e53900e746fd171",0.011675078,0.710345707,0.754329127,0.000445967,0.00213652,0.002189985,0.885678496,0.255679515,0.445809186,0.509124755,0.793849931,0.161242006,0.221746335,3.80570605,1.692336528,0.172123731,0.064850301,0.985620741,0.043308009,0.036007978,0.196991588,0.263819685,0.223247052,1.145918704,0.970366384,0.977882559,0.870030112,1.549320479,1.060463553,0.73155631,0.058953852,0.008959701,0.052432212,0.009647365,0.795656955,1.995884506,0.419002608,0.846813368
21,"235355efd7f1f7a08eb83a2418fc49a5",0.01156052,0.671200692,0.755916566,0.000524476,0.002012189,0.002003443,1.127620201,0.25795516,0.452324902,0.372120906,0.655237597,0.159858468,0.227911474,3.9949637,2.065074196,0.163931163,0.065346573,0.969959168,0.031050457,0.00888658,0.197126277,0.261987074,0.244039941,1.110663341,0.949481852,0.983648514,0.836590608,1.429037927,1.106150582,0.79055913,0.057361765,0.009137058,0.05957046,0.009195812,0.80408884,1.986934784,0.37200143,0.788220872
21,"edbed0a0e9320eba3433b260811c5fa0",0.011767272,0.711196431,0.746255294,0.000428223,0.002202781,0.002136756,0.931600066,0.264421478,0.433228793,0.516364875,0.780863001,0.166045683,0.227894802,3.797779649,1.761543132,0.17009448,0.063440644,0.991854009,0.024064434,0.031727522,0.195970532,0.26236367,0.225865232,1.131818384,0.983435873,0.976334657,0.879267302,1.543848872,1.063460603,0.734911683,0.058657021,0.008948154,0.05263008,0.009624799,0.797341178,2.006511813,0.418861686,0.839349869
21,"15744cb74f0f3563ebc0c98f29ba0da9",0.011528376,0.698797263,0.697189397,0.000526073,0.002063168,0.00207329,1.212010581,0.250649881,0.461723424,0.418595602,0.636891205,0.171293265,0.2328653,4.081901274,2.041749482,0.148799874,0.058381474,0.946057764,0.033737784,2.49187676969165e-06,0.195111804,0.25896262,0.235812956,1.149078738,1.013280149,0.980068161,0.848984006,1.522171449,1.09836687,0.757517154,0.059317464,0.009381724,0.059584727,0.009438552,0.81252481,1.996533407,0.359148337,0.791478435
21,"b0b67552372e05abc1003852ff355ada",0.011512053,0.695121445,0.932906637,0.000511391,0.002096825,0.002247181,1.336012878,0.284646729,0.391955197,0.569793882,0.848795677,0.263128328,0.236040467,4.128271495,1.879186164,0.110081812,0.056634413,0.966455105,0.041023844,0.002946802,0.199452044,0.260659506,0.210853773,1.140029064,0.929559495,1.024568928,0.8358365,1.643428997,1.063193337,0.783299731,0.052370162,0.009206096,0.058499179,0.00703205,0.816805303,1.967528169,0.405793217,0.901313288
21,"cc454e10de6b78f8472fbf4da16af616",0.011715467,0.716328597,0.711394143,0.000529982,0.002061881,0.002007539,1.170729571,0.250589582,0.463146916,0.541659306,0.711030467,0.211827633,0.221484055,4.259172066,1.922147239,0.148562698,0.065739464,0.979332973,0.041529684,0.010781419,0.201820705,0.255873776,0.215371159,1.17666017,0.997817624,1.00855169,0.84863954,1.533266957,1.088687319,0.718182944,0.056854407,0.009818902,0.059898078,0.009880983,0.813477331,2.023907074,0.362105235,0.80969016
21,"5d3d720a489c63af79b6f6834f9139d8",0.011693719,0.717536113,0.709595639,0.000535138,0.002057596,0.002014644,1.142347819,0.255779781,0.464479479,0.463206206,0.673955787,0.19658726,0.211099141,4.095892009,1.860455839,0.137625152,0.059469221,0.98570843,0.038672859,0.022304211,0.199800346,0.258967063,0.221773189,1.197174579,0.972802711,0.980807289,0.857749132,1.584015239,1.084976773,0.734263297,0.059722713,0.0099035,0.057475461,0.009658673,0.783757353,1.979859689,0.352213115,0.817362403
21,"3069d957230c55b834ea55b73a76af24",0.011703815,0.650211162,0.82682858,0.000479745,0.002308439,0.001997644,1.198819629,0.257520129,0.459313603,0.423995862,0.74313585,0.200463473,0.19351166,3.925051408,2.213404084,0.145442861,0.06514434,0.858649375,0.033889183,0.008530148,0.173261408,0.263299792,0.196113802,1.190564105,0.953032111,1.05693135,0.842389968,1.626339031,1.077781261,0.734290213,0.059614301,0.009553504,0.058796762,0.009167465,0.761676248,2.018701149,0.379966949,0.760578672
21,"ffe6703dd24d2e82384218728ecd9bba",0.011753858,0.685845322,0.715970216,0.00049185,0.002044879,0.002046246,1.177873001,0.257979583,0.452434137,0.410479082,0.629290688,0.18888644,0.222581439,4.062060184,2.07903394,0.160287821,0.063529119,0.919984911,0.034475538,0.014319387,0.198557966,0.260595695,0.232522101,1.131096401,0.998514092,0.964698004,0.842476382,1.51972353,1.089966693,0.786055541,0.059351032,0.009193588,0.058662568,0.009367154,0.812236304,2.002298032,0.368532307,0.797144472
21,"ce8fe68fc687c9a3e135d13d789cde4e",0.011751188,0.682599136,0.862700309,0.0005223,0.002217776,0.001763849,1.152529193,0.262660991,0.439117042,0.413612564,0.687428763,0.204802541,0.200474211,4.143653016,2.035586311,0.130167754,0.065910031,0.861332871,0.04031113,0.013419778,0.186272977,0.262212849,0.216348226,1.157418362,0.966508771,1.01680235,0.884761336,1.630828683,1.072097856,0.737248223,0.059601586,0.009949515,0.059135921,0.00916873,0.78857969,1.966299372,0.355044578,0.769594266
21,"799d41123e7db6e6e3c09d88fce3b7f8",0.011752438,0.716048366,0.734507182,0.000468858,0.002225118,0.002021123,1.215451132,0.264917367,0.443085227,0.403500024,0.754501268,0.223998269,0.214122678,4.206748432,2.136807431,0.151260846,0.057941465,0.888492447,0.031692974,0.018736748,0.198724891,0.263961552,0.220852564,1.194685245,1.025168426,1.036302987,0.868432665,1.516611992,1.114135209,0.738854581,0.059235672,0.00980526,0.058267764,0.009496309,0.807037141,2.00614992,0.360332571,0.813695943
21,"01f6eec501d93756cfb54b31c91112be",0.011753428,0.701995549,0.733442109,0.000520648,0.002112285,0.00187807,1.194792658,0.255995687,0.453851589,0.439971488,0.650620238,0.192884143,0.211479119,4.182374249,2.046825874,0.13444348,0.064757569,0.917565053,0.035647079,0.015622227,0.198103585,0.262041205,0.212508159,1.165080378,0.958749269,0.99672046,0.84718125,1.531054763,1.09631804,0.71926336,0.059188734,0.009768403,0.057820189,0.009702472,0.806837086,1.953421081,0.378667303,0.800718271
21,"33eb4e230db7ad53936a9d09beacfee4",0.01145564,0.700483346,0.823117324,0.000492353,0.002243455,0.002256054,1.257596548,0.269627374,0.419112006,0.440714175,0.829938503,0.229989238,0.228843619,4.259423374,1.92677383,0.125751636,0.056499002,0.965398319,0.04086132,0.021144683,0.195814249,0.259306438,0.209875996,1.105317353,0.954516479,1.000152815,0.854358257,1.527390719,1.098931012,0.769952936,0.055429622,0.009383119,0.058323917,0.008478562,0.778458391,1.958528739,0.38421815,0.875937363
21,"263f988497023a2be119705e9c2eaf68",0.011760438,0.689527471,0.768257704,0.000532795,0.002103715,0.001870963,1.184284203,0.258033358,0.450702607,0.437188191,0.648000196,0.188404565,0.219140046,4.179000154,1.917357653,0.133910087,0.06123952,0.939233835,0.047470987,0.012967726,0.196036546,0.26121986,0.210546829,1.159791329,0.956292678,1.011223795,0.843926179,1.49374821,1.105861143,0.715459662,0.058629801,0.009954535,0.057702902,0.009721272,0.816976263,1.992792799,0.374371798,0.788379586
21,"437c8e1f7f9948ffceafbd92a8711136",0.011851741,0.704834128,0.782333729,0.000508321,0.002225133,0.002150667,1.301963621,0.267796644,0.425148672,0.47233926,0.800375413,0.200649701,0.219003325,4.25151535,1.871767073,0.124089557,0.058382813,0.954727705,0.04414928,0.014343791,0.20236313,0.259657227,0.215051432,1.177940663,0.976458543,0.997331449,0.829494856,1.526954467,1.098640132,0.77384183,0.058046114,0.009652101,0.058183886,0.009289676,0.780113622,1.972980223,0.35753775,0.852533331
21,"3e2d04534cd96f69d25aac899082ebcf",0.011917929,0.690014631,0.711122452,0.000505636,0.002111306,0.0018803,1.189955073,0.257238995,0.441263034,0.421966231,0.707356826,0.185492917,0.222265092,4.259358783,1.963303414,0.140750949,0.058295065,0.904229023,0.037751725,0.022512945,0.20167897,0.262583101,0.216371895,1.167000926,0.972383362,0.998045203,0.872500148,1.545450904,1.089738266,0.733319855,0.059787235,0.009786571,0.058040656,0.009498133,0.815648647,1.978019309,0.372285641,0.807947226
21,"159ce05c67178d6623d5267dbf379138",0.011681186,0.663447798,0.737891067,0.000529246,0.00200939,0.001965055,1.116199486,0.255542774,0.466369251,0.365395498,0.676507382,0.172331987,0.224994938,3.9546474,2.014871594,0.158771536,0.066876919,0.953612428,0.045382428,0.009065073,0.19767906,0.260848134,0.241322084,1.083469632,0.913988081,0.9840603,0.834044429,1.452458127,1.094468845,0.785864447,0.058078488,0.009022985,0.05936044,0.008841686,0.811348503,1.954482957,0.367468172,0.780692589
21,"f57453722780641e0ecdce9e56a808d7",0.011702452,0.696758503,0.963076247,0.000503269,0.002162619,0.002324942,1.336140061,0.277492987,0.404227144,0.439194618,0.831305568,0.246241418,0.236979864,4.242702637,1.967787875,0.111662755,0.057860518,0.947148628,0.038125787,0.011786209,0.195366683,0.263964025,0.203979232,1.105094122,0.923062263,0.979857192,0.824724837,1.583171398,1.077844048,0.792462215,0.050466582,0.009028276,0.05706935,0.006806313,0.795774664,1.951892536,0.423569256,0.908122001
21,"ebbc754f7be8508830c998c74ecdbb5e",0.011106913,0.713230126,0.734424558,0.000455832,0.002125112,0.002256227,0.928294734,0.256146023,0.451442003,0.508046553,0.798048642,0.155324293,0.219248363,3.904408076,1.750499675,0.17589281,0.065178379,0.952459039,0.042603875,0.01193899,0.194242592,0.263659911,0.217030974,1.149711828,1.010554574,0.954124623,0.857328049,1.479582377,1.079272641,0.763467226,0.059269331,0.008904689,0.052650849,0.009650339,0.802623903,1.998443922,0.445084388,0.849225104
21,"624e929e63ae222ebd4cfba88ecd0c1a",0.01129141,0.686540319,0.708990179,0.000510966,0.002078337,0.002217865,0.975301776,0.257216048,0.451509286,0.34220422,0.717226259,0.183978056,0.187113665,3.866460452,1.487736207,0.136623945,0.055254075,0.990769432,0.024512006,0.053616227,0.206128335,0.260766935,0.210421968,1.146115418,0.890354638,0.965487113,0.854356479,1.594672215,1.065107686,0.770413861,0.057971147,0.009136303,0.05568584,0.009490733,0.786541989,2.015918429,0.36358464,0.834247071
21,"f76974998e9272c8f48cbdc0c85aab2c",0.011736114,0.711757949,0.731217046,0.000507009,0.002064649,0.001924495,1.192885637,0.255090813,0.427486599,0.480580083,0.682460174,0.195183569,0.225022924,4.151983492,1.926629914,0.146451744,0.059861248,0.970362065,0.030240381,0.018108877,0.199343929,0.254560563,0.219121382,1.160797043,1.019362385,1.015384703,0.843387592,1.499454602,1.104347861,0.747881525,0.057342665,0.009866691,0.059425689,0.00962998,0.83059432,2.026800314,0.362411215,0.805329791
21,"0d7469c0e3f9a5cd28d061baa1a4d746",0.01160546,0.652529786,0.773054376,0.000502443,0.002176841,0.002016956,1.212272109,0.275547874,0.420577218,0.408326927,0.793779284,0.195047855,0.19434514,3.967864421,2.301980703,0.151567063,0.062046079,0.781650491,0.02598395,0.020277707,0.182083888,0.264022775,0.20267551,1.177370514,0.936592304,1.034674189,0.86338042,1.640430937,1.073388578,0.73871369,0.05928098,0.009226455,0.058746396,0.00885868,0.783853229,1.974161495,0.367732478,0.78141721
21,"998b96fd7d0c3942764390fd3da6ae0e",0.011723763,0.698558165,0.70764024,0.000515558,0.002013562,0.0020965,1.028153837,0.261036103,0.439133759,0.380813149,0.72522062,0.191606555,0.197627351,3.926118252,1.620520345,0.143101814,0.05652383,0.991446154,0.03152268,0.053879334,0.202805494,0.259606164,0.213548091,1.161179681,0.89624127,0.971992096,0.87106902,1.587636765,1.070308372,0.754308393,0.058394402,0.009176123,0.05646288,0.009618893,0.771768954,2.013411865,0.360870593,0.835249371
21,"010b1da3150c25d41b0e851f52218b51",0.011929144,0.68276337,0.710178512,0.000512331,0.002044449,0.001871704,1.171088287,0.253364151,0.453452237,0.394911593,0.69723311,0.184070599,0.217530496,4.224406563,2.134106299,0.138928915,0.064608029,0.846184785,0.024315775,0.043322612,0.205881145,0.26547617,0.214115483,1.175971836,0.947325524,0.994426991,0.873361991,1.557701334,1.078153311,0.731068467,0.059321456,0.0097206,0.055212955,0.0089174,0.826432304,1.912783015,0.385953727,0.834028192
21,"24dfda136d1d8e730ebe589cef810476",0.01164808,0.709640187,0.737699772,0.000515674,0.002048703,0.002034983,1.119948014,0.25400377,0.454323334,0.410835695,0.716037481,0.181243019,0.206497352,4.018127966,1.750147554,0.138020275,0.058466536,0.991485272,0.032650224,0.027676635,0.202232363,0.258573506,0.2225493,1.178797095,0.963164504,0.973703489,0.858250942,1.570734229,1.076404951,0.743179668,0.059244234,0.009709246,0.057059254,0.009692532,0.792646373,1.982641131,0.352315773,0.82643694
21,"e80a3881e3de8dd0062f2a130c94a35d",0.011869091,0.675962358,0.764518902,0.000530402,0.002103307,0.001911142,1.169957186,0.268047119,0.435499756,0.431266086,0.698550285,0.195003399,0.229902985,4.183332857,1.955515233,0.132079135,0.064288657,0.906524737,0.03664364,0.021813007,0.194136597,0.263134947,0.204999979,1.17667945,0.938667215,1.051807305,0.858779455,1.507737619,1.093829702,0.717704991,0.057657656,0.009930399,0.056472809,0.009334574,0.814707066,2.000903953,0.378876217,0.78583908
21,"62b56b2655fe06fe5db272ca8eac0820",0.011651092,0.695308212,0.843520519,0.000455315,0.002324525,0.002205993,1.320061048,0.272732875,0.391093338,0.456809065,0.904420782,0.229606864,0.22724416,4.225669141,1.76367385,0.113565255,0.0536666,0.936242168,0.036523667,0.009255615,0.199758718,0.26141094,0.209274265,1.102151755,0.958938884,1.002716344,0.816810319,1.564593269,1.082983101,0.797526898,0.054930185,0.009335989,0.055491202,0.008777823,0.788166204,1.934494892,0.372417299,0.868848957
21,"97d9f28d1856d8ebf40173a677072d73",0.011980263,0.705438684,0.725195431,0.000534529,0.002083824,0.001880283,1.228538058,0.256758533,0.421133733,0.467159307,0.677527665,0.182898949,0.218988257,4.075870379,1.9718755,0.147036595,0.057103558,0.984012065,0.021369026,0.032535239,0.196073384,0.252174433,0.225496703,1.135395126,1.031556301,1.001840784,0.848395855,1.45536974,1.129571083,0.755752157,0.05592492,0.009505511,0.059408004,0.009786159,0.845283442,2.028968183,0.36825414,0.805495439
21,"26b1d47461520cc45e39a9def2b161f3",0.011447627,0.684709998,0.730827205,0.000529596,0.002027903,0.002061215,1.142377497,0.254863953,0.460295805,0.362189832,0.645705656,0.179591707,0.229022536,4.021968774,2.096897815,0.164759626,0.0635246,0.931800042,0.043309663,0.014432318,0.19736169,0.261467985,0.246368223,1.10678135,0.975664033,0.978201928,0.847703617,1.445056387,1.105438568,0.789462379,0.058892355,0.009337517,0.059390039,0.009342114,0.833167943,1.980163076,0.376725088,0.78721561
21,"37b21acfe17e577ce7a7888f18a135b1",0.011781531,0.667888756,0.755134426,0.000524942,0.002135325,0.001940576,1.142715323,0.264799805,0.447406231,0.431741782,0.707365123,0.180089018,0.236258736,4.259225974,1.905216073,0.139813434,0.056505699,0.918273044,0.029505792,0.043494997,0.199783497,0.264527487,0.20618189,1.185756347,0.951987091,1.036731506,0.858263576,1.497291641,1.103668878,0.716415375,0.058994055,0.009976341,0.057243937,0.009363082,0.824349093,2.014955613,0.387042522,0.795407924
21,"45c2d2ed4c02ac89bbf14ad0b752ce4d",0.01162323,0.679775567,0.702880627,0.000531321,0.002100548,0.001936939,1.125446954,0.266146557,0.426654196,0.407526662,0.681581889,0.164219569,0.228595674,4.180575791,1.888724776,0.146365095,0.063424277,0.982476752,0.031821777,0.00622828,0.198880247,0.262842653,0.23490541,1.144885421,0.984340349,0.996166385,0.842149503,1.456103725,1.107198032,0.781113143,0.056486139,0.009303554,0.059664332,0.009382725,0.793676418,2.009695925,0.358741057,0.790031943
21,"ad434366eb1177f79a0a931f8dfd95fd",0.011491107,0.711771712,0.690854026,0.000513056,0.002098366,0.001994094,1.211098411,0.251644512,0.460034431,0.450515538,0.655700525,0.189530406,0.213045408,4.156618071,2.021356361,0.14395613,0.061274414,0.919131781,0.059109914,0.004618689,0.196142931,0.257154359,0.21517102,1.158001102,0.96833104,1.002573147,0.855128502,1.470875322,1.124975651,0.733734426,0.059615154,0.009955053,0.059561514,0.009839593,0.800619549,1.980892607,0.354942409,0.809313482
21,"9bc786bda65301f1ad4bc71291f6eabe",0.011447732,0.700160768,0.726720506,0.000464998,0.002227642,0.002138197,0.906045311,0.25438338,0.448371372,0.57781714,0.845432727,0.139052789,0.187733749,3.635834659,1.816647767,0.188477496,0.062945913,0.992041191,0.034929756,0.041717152,0.19323181,0.270136561,0.217855524,1.153314097,0.968069217,0.897527657,0.879448561,1.510305711,1.074758373,0.766239916,0.058568945,0.008033583,0.047429236,0.009574946,0.788087789,2.0282496,0.468997748,0.850958953
21,"61d5a31047e5fbd2bc7d23ef68970ffc",0.011849084,0.714709385,0.701274966,0.000523453,0.002069179,0.001938915,1.181011544,0.25193362,0.435220628,0.549737596,0.710638473,0.199399671,0.22032456,4.218866016,1.904261781,0.140326302,0.064672004,0.964523188,0.048233962,0.011349108,0.201179053,0.255032153,0.209684832,1.190486269,1.013400584,0.990977639,0.847792326,1.561391668,1.09079227,0.719585427,0.057203534,0.009943244,0.059936849,0.009669053,0.815699869,2.023679778,0.358417972,0.802944358
21,"a8a37b3a3cd2b27a991688a9b681a609",0.011613389,0.710270167,0.709729291,0.000535934,0.002025991,0.001940544,1.106185892,0.260007173,0.45167375,0.462292493,0.656969001,0.189518586,0.22429499,4.103448234,1.889327762,0.149822024,0.059363119,0.997032925,0.056324708,0.00169716,0.198944665,0.259572412,0.224916567,1.185017388,1.001423285,0.987718874,0.853289332,1.622740547,1.066139623,0.740797767,0.059276173,0.009723578,0.05917417,0.009929561,0.812677105,1.976073301,0.356169336,0.810895229
21,"d1f4941a4fa07c1316b429a0fdf29ffd",0.011575837,0.71558453,0.737632134,0.000512411,0.002096432,0.001863254,1.242465115,0.250428757,0.452537804,0.462097103,0.774416643,0.21405096,0.227761884,4.242246289,2.221959543,0.160393403,0.062063225,0.986444705,0.032168388,0.024012886,0.20192507,0.259867558,0.213833194,1.174794382,1.057495585,0.993504071,0.849096919,1.497241377,1.110720468,0.705099264,0.057855802,0.009341264,0.054419864,0.009764953,0.792308802,1.989198876,0.379894314,0.833901605
21,"7ce32532a69e68367016e129422a4d64",0.011544874,0.699904917,0.713481533,0.000519132,0.002049908,0.002050707,1.176263397,0.254102209,0.46683836,0.397613266,0.643479273,0.182642164,0.228772237,4.066433771,2.056465073,0.158175881,0.062570391,0.963466767,0.045453956,0.011732438,0.198535995,0.260921527,0.238852276,1.140141627,1.003799768,0.989023602,0.846951106,1.498660417,1.099681253,0.771880199,0.058921452,0.009566586,0.058466309,0.009616859,0.819444664,2.002434494,0.372604475,0.79686687
