"nhits","uid","acqres","clinsub","comp_rt","cscal","dx_ageA0","dx_hiv","eta","g","infclr","infnon","infsub","kA0","mortOT_hiv","mort_hiv","mort_hivstrHIVart","muDc","muDn","muHnt","noTart","noTart2010","nonrec","nonsub","p","prog_ageA0","prog_hiv","prog_hivstrHIVart","relfit","relnon_r","relnon_s","relsub_r","relsub_s","subclin","subnon","succ_strs","t","unnoT"
28,"8fb035ce84beb822a3d9bb23c14af248",0.004708523,0.673750036,1.96635793,2.877080531,0.772670387,2.762675535,0.89820098,4.175382959,1.708394974,0.107560892,0.038368119,0.89024668,1.275233004,2.90911786,0.305493825,0.311444394,0.015625965,0.037908831,0.242505591,0.369588116,0.176823791,0.232711551,0.196291635,0.760771033,6.911943572,0.227706997,0.898063791,0.058877032,0.005083217,0.039750782,0.005943182,0.739681051,1.71439792,0.359374128,0.830842778,0.951483619
28,"b7faf07af25b6721d18bf8b7864c58e0",0.011459867,0.680107573,1.970724496,2.945459841,0.824590093,2.802900457,0.866782249,4.119881378,1.675183174,0.086761204,0.043220753,0.969148502,1.182611479,3.031096148,0.339107523,0.314457311,0.020332632,0.027896538,0.430270956,0.267380102,0.182331594,0.238018305,0.202603061,0.771490741,7.827155981,0.223883826,0.888144977,0.057640359,0.00497657,0.056298411,0.005268841,0.785930801,1.722930859,0.363771475,0.805511607,0.997860771
28,"760657cdbc17a57bf67c9d47768a875c",0.011802944,0.672612615,1.984879689,3.169811248,0.777116609,2.769145905,0.937659703,4.167050299,1.869918519,0.09459403,0.044127797,0.967933022,1.159575273,3.942343351,0.287719604,0.316971859,0.003507054,0.027502836,0.272802702,0.324855969,0.176230446,0.242095027,0.207383041,0.768633483,7.76931758,0.211512207,0.888115439,0.058230057,0.004493644,0.059292927,0.005130406,0.796612135,1.80130659,0.356406264,0.794412387,0.989229662
28,"6c95a10a7d324401eedc45fd01f6c080",0.009269933,0.678450504,1.997783818,3.190255954,0.805310831,2.648587236,0.887870443,4.213669603,1.863561611,0.108836488,0.037317188,0.717867403,1.188599569,3.628885781,0.33777395,0.283325561,0.005338154,0.041723321,0.247882875,0.363231526,0.180819386,0.24209871,0.216314474,0.772555357,6.893147503,0.229933362,0.895889813,0.058366204,0.004854375,0.050706402,0.005101261,0.812642597,1.804737905,0.364297719,0.836017281,0.93942045
28,"a7aacd45acf6d1ae7da275e1ff122c73",0.00981949,0.673529552,1.994353415,3.08910682,0.785439785,2.750883412,0.91611629,4.220313857,1.867942671,0.099116548,0.042513145,0.975846058,1.159210315,3.960042627,0.284220531,0.317503729,0.001341159,0.028319853,0.289936864,0.350592893,0.178492643,0.245983676,0.209161884,0.783980615,7.869031465,0.212028793,0.895170866,0.055886769,0.00324094,0.054631933,0.004032189,0.792831384,1.794910441,0.35634292,0.790885346,1.028425324
28,"1f397273e351466faa822509ed794744",0.010682885,0.713480471,1.96293773,3.674081605,0.722284943,2.218140226,0.861750936,4.158241115,1.73982233,0.088603422,0.03527418,0.818137746,1.156646981,3.690442965,0.353190169,0.274451045,0.002509018,0.032863931,0.650564083,0.135894501,0.190703689,0.236717169,0.206146312,0.783005599,7.705100287,0.260731577,0.871384889,0.047559904,0.00707179,0.054313411,0.004081597,0.819538474,2.012977567,0.379637051,0.866268875,0.899190269
28,"7dc1df248a42810f7f8090bc76d533d8",0.011197867,0.679701805,1.996081219,2.839440782,0.810389356,2.595131014,0.866767155,4.113450489,1.713350614,0.10375845,0.040997025,0.984921932,1.185674637,2.887257704,0.362078943,0.322004254,0.005486232,0.037687954,0.4224791,0.170543037,0.184069342,0.2335089,0.195300237,0.758185704,7.638094591,0.227844629,0.89955211,0.051213752,0.006146228,0.046976428,0.009440447,0.808725077,1.714738465,0.364800903,0.818746626,1.0519931
28,"df26b564b297c881819b5e3b8481c928",0.011517757,0.667720172,1.951178855,3.283863462,0.818589371,2.627862673,0.913420052,4.033894849,1.778452513,0.104206257,0.031004852,0.836699504,1.174206525,3.608815528,0.234031024,0.333622496,0.002827333,0.035157258,0.256646031,0.357693223,0.175006337,0.233809375,0.212299074,0.789311701,7.788146915,0.201881695,0.89698094,0.057703992,0.005240006,0.054968268,0.005794638,0.783301807,1.757397035,0.354471719,0.79046829,1.014029745
28,"6297aab5c4328d3b63320eb4c7dedf86",0.01197816,0.674011401,1.950622983,2.938125085,0.750929735,2.790947829,0.923174014,4.217678858,1.83084476,0.101855259,0.043429901,0.70915257,1.231475654,2.702345004,0.258542043,0.303439528,0.039541452,0.028319464,0.303815437,0.29151036,0.176291969,0.241526245,0.213729154,0.794036506,7.138810491,0.203895483,0.889056361,0.058237109,0.004683792,0.052774709,0.005645111,0.782042162,1.769317858,0.358915121,0.816564342,1.01963975
28,"89ddf68bc948dcd7db282ba69f2789ed",0.010447798,0.709415059,1.967064834,2.625416428,0.812724671,2.834450412,0.828914035,4.075101521,1.466858368,0.09267447,0.043574133,0.984854202,1.201941851,2.848758013,0.385840008,0.331894592,0.001146195,0.032543278,0.373110683,0.2467767,0.191710995,0.243149232,0.192576583,0.723757123,7.432207471,0.229166375,0.890527136,0.055024638,0.008151937,0.055739413,0.004129722,0.784802326,1.669339443,0.358024169,0.821325361,0.940593268
28,"8b12c759d1ad600d9cb4060aefae852d",0.009784079,0.641172917,1.988124842,3.265651573,0.677747111,2.866318473,0.854620905,4.210932951,1.675624074,0.081858413,0.03659196,0.849737105,1.296612676,3.764394598,0.244924986,0.29642614,0.029537683,0.032680975,0.305950922,0.340297402,0.189322935,0.246445859,0.222774015,0.854671251,7.601265193,0.253521947,0.883994567,0.058438689,0.005043277,0.053702092,0.003309302,0.787167476,1.905607411,0.363371483,0.842514107,0.912099429
28,"832a4c05139022b291c2c0894a13b469",0.008744347,0.6738496,1.986852299,3.089570331,0.823336235,2.673290409,0.88614968,4.210852543,1.810959822,0.101276864,0.038208531,0.968045599,1.168229031,3.239220195,0.3202471,0.320883302,0.011796617,0.032786908,0.301748809,0.276270168,0.181553127,0.24067906,0.217899794,0.78791687,7.799467661,0.210673375,0.896892435,0.055668593,0.005307566,0.054107803,0.006521287,0.802570454,1.790333278,0.361845818,0.808957976,0.966973064
28,"d32ba1365b25a68d8000fcd93a3d1706",0.011617358,0.666182894,1.983188504,3.102876257,0.755540214,2.718082276,0.895989535,4.241893837,1.893129562,0.099436993,0.041395995,0.929475815,1.197339708,3.163375354,0.27676896,0.321771744,0.025653852,0.03150845,0.284457037,0.353471407,0.181267908,0.240204919,0.211173678,0.806001908,7.230494554,0.217316709,0.892813911,0.058266486,0.004413579,0.049395352,0.005161762,0.795905528,1.761074429,0.356672376,0.805361995,1.02957505
28,"62b72704e3b48701d5f10c7ade850249",0.011761364,0.674563865,1.944692992,3.332496384,0.823811684,2.665734665,0.849774369,4.078853721,1.887205885,0.098343092,0.035455237,0.531198843,1.269810411,3.551251721,0.353944904,0.25179791,0.001602581,0.033548789,0.295768234,0.346463499,0.175061992,0.231964678,0.212610982,0.779196922,7.938614125,0.221049124,0.892849555,0.057845906,0.004145769,0.048985087,0.005522682,0.769436062,1.747609646,0.365854119,0.804493656,0.928008271
28,"2126fa08a9e426cada8ee43c2f373850",0.009938076,0.668603181,1.958556434,2.915855435,0.769268624,2.632439747,0.916591775,4.214554278,1.545624709,0.103136345,0.036720257,0.83191946,1.271342217,2.72328959,0.295932725,0.323205498,0.010605166,0.036828428,0.314050565,0.372435004,0.171902652,0.236248582,0.195000918,0.749558587,6.882460084,0.223517317,0.8853883,0.057179277,0.004491193,0.032129557,0.005559712,0.777309838,1.830866302,0.363595912,0.825848612,0.966580256
28,"96b66a46ca38e371e4bbca273ab291b5",0.009634501,0.649279155,1.947774368,3.363824303,0.724196808,2.491307595,0.955014776,4.207103876,1.95489103,0.093459091,0.047255075,0.73228563,1.347410087,2.886161118,0.287453112,0.320854282,0.003268323,0.02522363,0.269562429,0.313799344,0.181552428,0.238320129,0.211247863,0.73922006,6.941768781,0.208632715,0.890833283,0.054651564,0.005124331,0.056397302,0.00534107,0.820333264,1.868076039,0.404020306,0.833299577,0.997986162
28,"11fa593e984dbf707580757dde28930d",0.010080234,0.688007928,1.990978194,3.197165877,0.791983455,2.886416763,0.874014958,4.047315429,1.898254678,0.114023442,0.038681484,0.928000839,1.229361245,3.476640527,0.298467808,0.302382496,0.013498034,0.030413645,0.47818015,0.243611347,0.173917925,0.23509662,0.205413899,0.762206077,7.620145247,0.224389124,0.89119204,0.056123177,0.005066661,0.049519038,0.005118474,0.79301611,1.792156356,0.356799864,0.764521408,0.988905347
28,"638cb4cbfd5f438bfbbe4fc4d97d7127",0.010615504,0.696847053,1.961166213,3.654073564,0.818392699,2.572154047,0.878512781,4.161252898,2.027628131,0.094774412,0.04395783,0.379162914,1.481760954,3.572082455,0.37845053,0.261285745,0.010059931,0.03401981,0.403369278,0.217171978,0.183865988,0.230965601,0.217785187,0.769942784,7.752532796,0.225518674,0.880496573,0.049671171,0.004690118,0.040236712,0.00571106,0.846021062,1.927938942,0.42079865,0.861160985,0.980467852
28,"2aeb83a4ef55d44ea33b47fafd7ab469",0.009703884,0.669121397,1.971539205,3.434998293,0.711205036,2.861301809,0.872864566,4.137019143,1.561858936,0.079752951,0.032714612,0.81351155,1.376279854,4.048990286,0.36234367,0.300520857,0.000637189,0.033821799,0.369303975,0.281547118,0.196312386,0.239093303,0.207181754,0.803310222,7.656352652,0.254265144,0.890903855,0.056635891,0.004976794,0.050383333,0.004426863,0.766752445,1.847867496,0.367302428,0.852798625,0.965016449
28,"23b375cdfbc05efb4952b4d7e5c7ac3b",0.009513762,0.660512555,1.955367271,3.417435892,0.760870698,2.826925249,0.956126088,4.177961965,1.905766387,0.109855418,0.035727716,0.830971825,1.201443241,3.511026063,0.301334385,0.303420963,0.033205476,0.035346611,0.310333429,0.289428775,0.175496682,0.235413265,0.194310101,0.782843627,7.52263504,0.237425008,0.897730441,0.056078367,0.005077287,0.051652904,0.004340743,0.782768023,1.843235242,0.364516549,0.789314221,0.959613254
28,"c878e9a4f49dddf235c35bd15b20bb3e",0.007024661,0.654141882,1.97748218,3.176799557,0.789258684,2.692028653,0.850746752,4.157274177,1.590454697,0.093098809,0.029050958,0.985676354,1.174469577,3.16195944,0.294939094,0.303634159,0.010523837,0.039762499,0.283065323,0.355761565,0.181449707,0.239761326,0.211519897,0.793846769,7.514765661,0.22211188,0.893385424,0.055203606,0.005330061,0.056704476,0.006268224,0.798313501,1.826997914,0.367067218,0.785431979,1.04934677
28,"6780ebc8e69e9ef133135c7f84017402",0.010921746,0.675899044,1.949174867,3.147575098,0.812208991,2.834342467,0.899686309,4.250191777,1.72314211,0.083155243,0.04564166,0.976314783,1.161760755,3.485364666,0.300126497,0.330299641,0.014903906,0.03536731,0.24309873,0.350023903,0.184179106,0.23840699,0.199607613,0.779541677,7.74189177,0.219700681,0.887365374,0.057225248,0.002341094,0.054852318,0.005467965,0.803700411,1.835846487,0.357966632,0.818582291,0.983169561
28,"64f79bfb522267504802e460ba1fe11f",0.008988491,0.6381423,1.995531923,3.023141092,0.845652604,2.795806522,0.720959429,4.188825936,1.465739279,0.087705689,0.021426125,0.731452868,1.183818219,2.976944178,0.289938866,0.279308175,0.010210471,0.03334093,0.395710024,0.200424663,0.177782551,0.241350701,0.228988568,0.765077538,7.574706318,0.249414531,0.886202018,0.054956609,0.003574653,0.019884932,0.004629776,0.850607221,1.732669839,0.359664365,0.865200047,0.981026839
28,"e7cc5b5915f0fd8f3210357adc509103",0.010998639,0.673827739,1.968952582,2.989687964,0.839630463,2.739911617,0.864987014,4.074032204,1.713336112,0.086602885,0.042647173,0.961218727,1.187006742,2.961462674,0.34071022,0.30130769,0.017597748,0.026919993,0.508947266,0.208788628,0.183477779,0.235882487,0.202586983,0.775456467,7.810080965,0.219299861,0.88958907,0.055583992,0.005283173,0.052530648,0.005927028,0.78239181,1.69576358,0.369241537,0.807302746,1.01216213
28,"2f25f7d5a6081e2a83a0c3337b91f373",0.010065712,0.66766126,1.947975677,3.321446666,0.741487371,2.8008904,0.954069478,4.236448504,1.922023591,0.106217145,0.036572572,0.850554581,1.26119037,3.627471974,0.302240425,0.30718756,0.026935582,0.032084557,0.332918486,0.293248055,0.175711124,0.239759389,0.196107418,0.796210452,7.729258621,0.233996714,0.89091938,0.057104684,0.004448393,0.057917306,0.004732375,0.777094002,1.856338867,0.370360175,0.819945541,0.999147813
28,"598328ed499378527266da612c784eb3",0.010399612,0.674384007,1.982618676,3.428363262,0.795223712,2.50809635,0.907919052,4.152417933,1.980540461,0.107006361,0.036369793,0.427638538,1.316285412,2.766332908,0.329540489,0.288354478,0.016715175,0.032615726,0.271533159,0.314017215,0.180425627,0.243677674,0.219575248,0.77145262,6.278078744,0.221897699,0.893152824,0.051579504,0.004611462,0.051259767,0.00536414,0.845066553,1.860947751,0.403254947,0.856172635,1.025284957
28,"63f4bb7c788526291dff39dd7c6d7a06",0.010374786,0.701419513,1.977502965,3.229452802,0.770878675,2.468159235,0.860196851,3.983189632,1.680863253,0.093779831,0.037181858,0.807022581,1.180583017,4.121078054,0.346063346,0.28062401,0.002194568,0.034042352,0.302483035,0.406677132,0.184069031,0.23350145,0.216034372,0.761737731,7.658377096,0.210312591,0.895096967,0.059521529,0.004859141,0.024247574,0.005282873,0.773753473,1.763057614,0.357254532,0.806987978,0.94022845
28,"0511adc6b408be0cd183bc889b40b2ef",0.011101464,0.679099084,1.983979878,2.887738219,0.826949195,2.668588716,0.854976446,4.111854288,1.7201222,0.095540806,0.041905639,0.979214096,1.176956046,3.011129511,0.352147198,0.312877287,0.004597459,0.037600888,0.412074161,0.238007632,0.184814425,0.238837884,0.202066025,0.770948461,7.727682792,0.21919096,0.892020814,0.058464627,0.0050129,0.054897738,0.005286703,0.799346321,1.707344918,0.363824841,0.810120885,1.043915248
28,"a509751d2780b38669e070484cc4ba5a",0.006537047,0.662886711,1.99547001,3.080859308,0.802846436,2.65586503,0.894447864,4.252712451,1.84872377,0.093724797,0.04578675,0.97663641,1.15763013,3.718513508,0.313409206,0.305588565,0.013469912,0.0308527,0.262558876,0.296542832,0.183727377,0.232655236,0.216129209,0.793974875,7.92192843,0.229657756,0.896445567,0.048266625,0.00546543,0.046362778,0.003699311,0.799919505,1.799526884,0.358821834,0.804711938,0.943246904
28,"88421f1f635a3a794ef7f38a3f7d8549",0.009162719,0.667511595,1.936079241,2.753282619,0.775685644,2.765888678,0.895724184,4.111624118,1.604134581,0.119789302,0.034665859,0.897301788,1.259959806,2.793546969,0.284230649,0.330228471,0.000706725,0.046977697,0.352018458,0.319127575,0.176282315,0.227863006,0.193682816,0.734644896,7.450187268,0.240232605,0.897528016,0.059559696,0.005353367,0.018979123,0.006185485,0.772980605,1.775251936,0.354552337,0.866931328,1.012293125
28,"fdf7cb616c43e7db2974af5e9615bfca",0.010579224,0.6491966,1.954572901,3.080710131,0.726209739,2.510221622,0.890534129,4.085923509,1.667799359,0.110233154,0.039026047,0.424045388,1.233377668,5.116806131,0.227046425,0.256859124,0.014226671,0.030524774,0.450040197,0.179852944,0.191875183,0.241182751,0.206224616,0.840514366,6.435132328,0.285920179,0.884180588,0.056036598,0.005726575,0.049831937,0.003678326,0.787241681,1.937802503,0.41776192,0.821096669,1.02223958
28,"ab694c975720096b3a3c656b0e0f2112",0.010944935,0.674167328,1.876123732,2.992138831,0.731960863,2.683290658,0.90011655,4.23150675,1.83397488,0.109843744,0.039140832,0.71099899,1.326347608,3.970661215,0.393573887,0.27208398,0.005066649,0.040290225,0.35292754,0.339504078,0.18044515,0.23794766,0.225428212,0.784363235,7.770780923,0.221545591,0.890988373,0.059277081,0.004196085,0.025616487,0.004845628,0.822673937,1.812121544,0.356500251,0.817582018,1.056250598
28,"2854643ec1238cd0dfd82300de72e83a",0.01162979,0.68491659,1.994849553,2.916797712,0.786333077,2.809705043,0.893112463,4.16416631,1.619184514,0.087345603,0.043659494,0.974724084,1.190478713,2.938269753,0.341112428,0.337750131,0.025338113,0.026660272,0.427649708,0.210245754,0.181438929,0.237990647,0.196619655,0.761030862,7.827060971,0.236561213,0.889529621,0.057808176,0.005529198,0.058283237,0.005299819,0.796665628,1.768889745,0.363387072,0.81606891,0.962050111
28,"c552af9bda3e0c980adf9a5fadb7b655",0.007786807,0.655442043,1.941789544,3.345188902,0.766721099,2.629167645,0.930717069,4.159347583,1.819339947,0.115005513,0.036774416,0.938886499,1.175275022,3.796955844,0.287980875,0.277797612,0.018773872,0.035862163,0.422559079,0.188622053,0.180317784,0.233659728,0.198230968,0.74706808,7.39324643,0.252030597,0.896306107,0.054172289,0.00574173,0.049955604,0.004152722,0.811518734,1.940478607,0.357770262,0.763854537,1.002105658
28,"8d27a83b1d6bed87b7e42f2fb47858fe",0.011273371,0.689362709,1.933997003,2.834829447,0.856162487,2.918880282,0.825209823,4.069072462,1.63688955,0.084847029,0.043877805,0.969803778,1.182700236,2.942428845,0.355271591,0.302861932,0.029577372,0.027782298,0.347401063,0.335621093,0.182935126,0.239509324,0.202860308,0.759297523,7.725719298,0.226489882,0.887961238,0.055184324,0.004036655,0.054038834,0.006113077,0.776753051,1.683714416,0.363522838,0.789158032,1.021206343
28,"7d77eca82dfa33d5ccf925d1bd679e1d",0.009701598,0.640982476,1.923749845,3.356362309,0.79921511,2.647466084,0.926450483,3.801072623,1.571726748,0.079531563,0.037224878,0.358540588,1.209104158,2.755663365,0.204614587,0.300119041,0.002841909,0.027703171,0.274798255,0.307975118,0.17181352,0.229939223,0.221601,0.774913572,7.510368938,0.209234166,0.887920795,0.054807591,0.005308697,0.044613616,0.006257292,0.789272913,1.834620211,0.402082983,0.793978314,0.91707693
28,"c15f8cc6c0dd68d26bf590b9a56eaf28",0.011318102,0.655135354,1.989221674,3.075287477,0.858791478,2.716967596,0.830282315,4.236919024,1.853557281,0.099701203,0.04016272,0.95528206,1.178138146,3.163843226,0.306101425,0.309154469,0.015508528,0.034236873,0.406434581,0.24007874,0.180245286,0.233882451,0.222059697,0.776816569,7.903795468,0.222175568,0.889872371,0.058158083,0.004355472,0.059245228,0.004384193,0.790904071,1.760186444,0.364825083,0.837855345,0.968250546
28,"9eabae15afe2539ed853c34ecc9ebc10",0.006062402,0.651079999,1.966214026,2.811423385,0.71938635,2.680583753,0.893079694,4.249465965,1.659939161,0.108755133,0.041801427,0.915649555,1.241070195,2.956096556,0.223204421,0.325378878,0.002789962,0.031731742,0.283391617,0.432842216,0.175351074,0.236919467,0.188267804,0.729076488,6.476512187,0.230917424,0.894379063,0.057089831,0.004884237,0.023430171,0.005779423,0.758856238,1.795676534,0.370307703,0.839994379,0.993770751
28,"1e77bc6b81f822bd935ec23201f0c516",0.011923005,0.672124384,1.975486512,3.054541872,0.815922023,2.807524668,0.886100042,4.170725477,1.767163693,0.086944378,0.043157409,0.978527283,1.170336383,3.189890089,0.313392387,0.314882836,0.026912025,0.027133273,0.401935729,0.310343376,0.18044224,0.238840168,0.206704051,0.790268325,7.969104064,0.2254719,0.896217012,0.05734846,0.004382981,0.058186314,0.00552766,0.784810596,1.760313443,0.361649406,0.802295693,1.022087236
28,"6c14fda9d38e96ba303799f0249da3ed",0.009740833,0.642581765,1.953724645,2.981467872,0.850825475,2.729944048,0.800962324,4.225984686,1.542392966,0.093406678,0.026826632,0.712662452,1.192334023,4.372466416,0.282791037,0.282890616,0.005041466,0.028237729,0.449226928,0.181459537,0.176436243,0.243307192,0.213304462,0.767622252,7.880155526,0.24224405,0.891223784,0.055926764,0.003693688,0.031240567,0.00417214,0.868929476,1.740775004,0.367909339,0.851469475,1.011944985
28,"e09985aeac514674a3d8caccb4ca2d0f",0.010048513,0.70264457,1.971803709,3.331744695,0.73598225,2.476800086,0.899279024,4.209867281,1.722318609,0.092141395,0.038361097,0.910274377,1.161903567,3.18706256,0.322774658,0.312687191,0.016011388,0.040808658,0.44047452,0.270603804,0.187610417,0.241257504,0.207567871,0.782199868,7.618233802,0.241686429,0.888755502,0.052769544,0.006651279,0.055997918,0.003370305,0.812927921,1.924557103,0.371433659,0.834944687,0.974038351
28,"e12ba40da31fa8234b2467935dd2bccb",0.008630764,0.698504864,1.945748907,2.758958731,0.845157924,2.842003436,0.822298851,4.042370458,1.619064772,0.094590519,0.04143089,0.980579537,1.202111674,2.820157194,0.369519551,0.310800105,0.023725408,0.029180329,0.391942503,0.238596276,0.186326593,0.238501029,0.195039655,0.741346935,7.499269783,0.2332905,0.89446679,0.053343998,0.006359084,0.047826108,0.007639027,0.782269544,1.669492354,0.366432062,0.803917211,1.016752109
28,"ae682ba58030f613e033287b28785ca7",0.009922205,0.66464826,1.985237636,3.304303217,0.780420152,2.538002242,0.918374713,4.152045549,1.91851423,0.105051747,0.038579175,0.533458977,1.250645032,2.870321447,0.316287843,0.299435841,0.01398504,0.02927557,0.270173838,0.365868449,0.179802948,0.243681846,0.216413488,0.763514862,6.451464959,0.222865877,0.891812772,0.054663198,0.004784634,0.052828284,0.005106447,0.83328932,1.845299676,0.389448158,0.845592684,0.995163363
28,"1fe3f7ee5080422c83926d92f47a70aa",0.011228492,0.683723118,1.95280327,3.320517035,0.800322705,2.652969076,0.914656661,4.058767259,1.790180048,0.108604491,0.032066141,0.926811076,1.269286469,2.976808858,0.400100539,0.333471189,0.013847584,0.033782687,0.301978765,0.305536251,0.192389318,0.237855209,0.233735572,0.779822642,7.181027542,0.237848489,0.893682233,0.053851132,0.004713239,0.055239885,0.005538279,0.82844087,1.761478996,0.364942722,0.802366914,0.954322171
28,"69b282c9fbb466a4eb5177e4faccdf21",0.011608306,0.691966139,1.97666153,2.841263039,0.802725677,2.794918716,0.859137999,4.169595998,1.626125239,0.097621693,0.041602213,0.988501357,1.184756291,3.194022017,0.343770474,0.33079736,0.007359964,0.032430304,0.36461719,0.314235593,0.184065452,0.239757795,0.198278128,0.75892033,7.667772941,0.226764373,0.888960105,0.05721883,0.004292819,0.053889529,0.005941449,0.792229133,1.735889928,0.353970135,0.814298555,0.972492526
28,"929771874dc4f68d2936c8ce25040b78",0.010554569,0.662268275,1.98543926,3.145476504,0.837894116,2.669784721,0.855688493,4.224183792,1.854133687,0.101215193,0.040097991,0.96643969,1.172354077,2.97829005,0.327508584,0.319302973,0.022299621,0.034387178,0.347195264,0.311055067,0.183508316,0.23280489,0.220117124,0.786378041,7.822336426,0.222533123,0.890854244,0.055608806,0.003607913,0.053758951,0.003574252,0.789279214,1.780135178,0.368914745,0.82877193,0.93323185
28,"3fbda28df680d86300f954e2bb7b1a37",0.008959176,0.650473077,1.940619878,3.201353614,0.749313957,2.628331086,0.931508893,4.17240838,1.770065599,0.107150561,0.043173106,0.81345948,1.150888053,4.043113189,0.271675877,0.29326405,0.021331131,0.031555123,0.403974671,0.260420071,0.18131011,0.23646918,0.208941099,0.768965994,7.192585596,0.254598919,0.887854843,0.057525051,0.005005316,0.054324067,0.005007162,0.809145959,1.902451582,0.361781936,0.779798631,0.921373514
28,"2a4f372964beb8f6b67329ca47f8da09",0.011981121,0.695364931,1.985890467,3.168298378,0.802383179,2.503094939,0.88176697,4.235508934,1.792366566,0.090436939,0.04213045,0.958570818,1.164378351,3.60437095,0.320159262,0.299824269,0.014602853,0.030614616,0.428283661,0.208663327,0.18521284,0.239772866,0.207426951,0.792932033,7.732871916,0.235537452,0.895635779,0.055092021,0.005448783,0.057536153,0.004830999,0.814407158,1.875820309,0.351836495,0.836765658,0.976719873
28,"4d3c0b05d4665e2eccbc5676f97e5378",0.009484965,0.671080084,1.994340073,3.10843654,0.795724543,2.75718589,0.926227137,4.217490439,1.890460805,0.098323933,0.042218272,0.984087711,1.1581095,3.468047208,0.283403892,0.3241848,0.001163653,0.029273502,0.285452692,0.347448274,0.179392095,0.244775917,0.205354817,0.782465304,7.916215302,0.21151075,0.893737317,0.058405404,0.005046509,0.055062571,0.002537595,0.798931438,1.810048836,0.357886204,0.796561461,1.031481843
28,"5b14a7ed8294e0172daf4fed12fd6f4b",0.010917642,0.64441148,1.966475324,3.155474242,0.847679533,2.522961626,0.89691077,3.892874098,1.59490227,0.079141736,0.042055035,0.336930684,1.208569048,3.14556266,0.282032596,0.305187806,0.015217683,0.026670614,0.409100354,0.198190066,0.16935947,0.23662264,0.215270077,0.776048864,7.797321196,0.228503488,0.891095857,0.056439089,0.004564959,0.051130927,0.006462492,0.798490133,1.875204759,0.379723021,0.811120334,0.986406723
28,"a603bad11476dcad4f7774bda9b4256d",0.01107333,0.719709731,1.956458925,3.64851097,0.712293336,2.365791939,0.920526972,4.21309489,1.73883418,0.08389959,0.037547581,0.852745377,1.153982163,3.338709585,0.322561369,0.283103302,0.007172988,0.040192858,0.454172145,0.254625418,0.188104331,0.243355175,0.210885428,0.791879119,7.387992214,0.261210295,0.878630347,0.051525535,0.007121564,0.056629755,0.002573758,0.804301429,2.028270726,0.383515379,0.868730437,0.922977066
28,"2ebd3f9612c675e9d9f3cfffaae7f3a8",0.010490139,0.63876789,1.963396198,3.292668828,0.756625476,2.690492108,0.811251854,4.103552291,1.41244162,0.07751212,0.028189129,0.985602802,1.193887693,2.843769527,0.290322671,0.28302176,0.021706185,0.031386903,0.253236265,0.366516512,0.181976969,0.238771878,0.209160777,0.776285416,7.155364692,0.21147315,0.873772972,0.054389936,0.004683648,0.058836337,0.004021027,0.7900658,1.851793669,0.379208837,0.759158124,1.026000094
28,"2ccae19b803b090c521b7ddf7530fa75",0.010923424,0.672694681,1.894926766,2.989510354,0.726258153,2.691767669,0.894801181,4.111889589,1.787059157,0.109301674,0.03934084,0.776627919,1.314011333,3.216024577,0.365552104,0.275805061,0.013178583,0.053062122,0.36156924,0.211511407,0.181896664,0.240676051,0.214958848,0.780032618,7.851674119,0.238913583,0.887522615,0.059755803,0.00426047,0.033785432,0.004826228,0.791534762,1.812899859,0.361296545,0.811321451,1.002034877
28,"72db89c224ff8cb0c755e9f8d7443569",0.010742153,0.657021333,1.967748018,3.161904284,0.74268036,2.522537225,0.872939391,4.228176338,1.835035037,0.098198752,0.044724269,0.862381414,1.30848386,3.182537879,0.278965419,0.302203264,0.005600572,0.03688986,0.322792875,0.362781027,0.185282686,0.239394314,0.208239607,0.7534043,7.422230442,0.216168775,0.89393572,0.059452615,0.005062851,0.049751498,0.004984241,0.801737429,1.831567887,0.38006033,0.831431009,0.942185369
28,"de6128d8c03c1472208e05eaa095772e",0.011744652,0.711898272,1.955550334,3.51997151,0.721806809,2.411164949,0.892397121,4.163183147,1.73259214,0.086309331,0.036567622,0.886186214,1.164044418,3.738988849,0.318674266,0.299901974,0.004493001,0.042849911,0.456564867,0.256593362,0.187163935,0.24237428,0.209462277,0.795716228,7.464707422,0.254085694,0.882236036,0.051421757,0.00613772,0.055216182,0.004063379,0.816265533,1.960449507,0.378891021,0.849505053,0.971273967
28,"c7769df02ff745ecdee644247d28aa8f",0.011535047,0.653786595,1.988964933,3.184787639,0.804511457,2.683950476,0.859303415,4.158192,1.590289095,0.087300769,0.033218077,0.9924808,1.171034534,2.989138869,0.291014582,0.310113779,0.021345495,0.031549523,0.312322832,0.278052492,0.183812006,0.240611412,0.212754116,0.799465158,7.517929236,0.208596217,0.896188881,0.057623509,0.004445437,0.05926461,0.005244137,0.807757077,1.829403827,0.373657864,0.781925144,1.03407451
28,"f2431dde1042c8ba6d0f9c7fa3e191bf",0.009720056,0.684293799,1.964426651,3.550911155,0.738383835,2.585761051,0.914362926,4.163961553,1.902962415,0.107424381,0.035914909,0.651904898,1.262812638,3.467261672,0.349635761,0.295570025,0.003963738,0.040046393,0.315663006,0.356678322,0.185338426,0.237943878,0.204758627,0.755739663,7.676767142,0.219062902,0.893432641,0.058451293,0.005136956,0.041373544,0.00531608,0.797482997,1.840503662,0.355528373,0.805833811,0.942937614
