"nhits","uid","acqres","clinsub","comp_rt","cscal","dx_ageA0","eta","g","infclr","infnon","infsub","kA0","mort_nutmoderate","muDc","muDn","nonrec","nonsub","p","prog_ageA0","prog_nutmild","prog_nutmoderate","prog_nutover","relfit","relnon_r","relnon_s","relsub_r","relsub_s","subclin","subnon","succ_strs","t","unsucc_nutmoderate"
18,"03895ad07ae1bc565f7b0421ebd639b2",0.01187147,0.719708813,1.485702153,2.275936965,0.36422401,0.761431396,3.458177922,1.295078416,0.092400362,0.010989674,0.40683664,2.375883098,0.085869307,0.006458696,0.150047693,0.211683581,0.297004914,0.899330296,1.463047641,1.828770057,0.654876763,0.848765895,0.042169827,0.000782778,0.02902275,0.006522941,0.935544536,2.01659449,0.456171766,0.860793307,1.126467967
18,"92cf015898317efd78a976fbb0e54751",0.004261954,0.716343209,1.482314497,2.111706763,0.36227955,0.776294591,3.482900528,1.22683133,0.081837163,0.020379138,0.442642094,2.225464516,0.091875499,0.006486209,0.148300374,0.213086444,0.284380523,0.883748595,1.452189189,1.824767442,0.629164249,0.850290383,0.043125768,0.000934327,0.028149361,0.008648897,0.931533358,2.026867106,0.454330068,0.84979968,1.150810958
18,"7c6f5c113625b29bcb1dac344e484b8e",0.010371939,0.719154677,1.478566911,2.124900613,0.357626138,0.770151781,3.480319753,1.236629551,0.097990559,0.011339524,0.438314991,2.222855822,0.08676375,0.003836884,0.153972712,0.210221538,0.296074755,0.893237252,1.454485964,1.823348116,0.651805352,0.848040714,0.040566939,0.001750839,0.03008626,0.007258508,0.929709356,2.022799616,0.458606544,0.859777715,1.141554253
18,"e657991f1b4795468e4c8b28f13bc519",0.007417559,0.713963141,1.46823962,2.102230164,0.355806366,0.778056845,3.501949708,1.211100247,0.085214944,0.018132326,0.449185891,2.219954426,0.090457726,0.007118472,0.149898401,0.212779844,0.290682584,0.886193289,1.451449217,1.822429448,0.644112295,0.848037066,0.046133149,0.001050163,0.026386303,0.007113899,0.925170044,2.029084045,0.451830969,0.849501687,1.156879638
18,"b2cc1e6e54a61cba9f778315e6205652",0.011363446,0.702716407,1.494481548,1.689822518,0.325552695,0.846770897,3.29461001,0.989241774,0.102416648,0.010850461,0.515965846,2.009249046,0.084380426,0.013150601,0.149662788,0.210544479,0.291895567,0.891043297,1.465737223,1.818937613,0.646407012,0.837556002,0.046330638,0.000471332,0.023348409,0.005879273,0.929492656,1.975917815,0.437026201,0.848654011,1.166334287
18,"39b79c3211a49750c2f79d496a6471a3",0.004046582,0.710606785,1.523471505,2.06799287,0.365165969,0.781876111,3.500180517,1.307054323,0.094056437,0.010941175,0.47274716,2.471571717,0.082565146,0.004344818,0.143163213,0.222417545,0.287557399,0.890011172,1.46761025,1.835592916,0.656026194,0.87025149,0.042289621,0.003179396,0.028937835,0.009546335,0.938453327,2.010051277,0.449003377,0.895065939,1.121146865
18,"b8bb0f51ba90d6df6982c136d82d77e1",0.011876962,0.715636572,1.496992655,2.26756791,0.358462935,0.74786062,3.458188147,1.342773455,0.094978034,0.01230401,0.44103418,2.216239478,0.091722579,0.000840995,0.155037257,0.211331298,0.297854949,0.886405615,1.463638879,1.829933118,0.65701557,0.856268965,0.041655324,0.000595986,0.029064348,0.006304612,0.935261772,1.998227712,0.459087541,0.86368707,1.099279197
18,"f961ff2a7111c0759b89a431ba182d90",0.010852995,0.716917442,1.513115836,2.283271654,0.360104941,0.777750885,3.480050523,1.354404779,0.095866633,0.013966796,0.437939783,2.254874078,0.088546917,0.000972304,0.156229952,0.211277247,0.296138941,0.872579787,1.462451802,1.830366554,0.658067627,0.856654401,0.039781612,0.000405981,0.028730737,0.006758641,0.931266118,1.989359061,0.454832985,0.856980005,1.092341014
18,"47d6a88ebddf4dc506d77717e42f1c1f",0.010299157,0.713664666,1.508655071,2.135018632,0.361315071,0.766220828,3.488458292,1.328017342,0.10026122,0.010927989,0.455911865,2.377871006,0.083029492,0.006084512,0.152256716,0.213456664,0.294985854,0.894258701,1.467474623,1.834959289,0.653883417,0.860174055,0.041893472,0.000653041,0.027989396,0.007353767,0.931558918,2.006948197,0.455483729,0.879128649,1.11757396
18,"8a84147171c0bc92533d444fb6284630",0.011965271,0.719541823,1.488703081,2.251756856,0.359718093,0.751156711,3.448720846,1.301598722,0.093695387,0.01072223,0.412262917,2.334109137,0.085789619,0.007526561,0.150608576,0.211175117,0.297834514,0.899426341,1.465289894,1.832351267,0.656547983,0.848809924,0.042441172,0.00071745,0.028962159,0.006382917,0.937000222,2.011500637,0.457416916,0.862163097,1.118178065
18,"331232408e97f5f0fba1c8e8be1f19bd",0.009403481,0.713704953,1.469046333,2.094415622,0.355155633,0.781455645,3.505007907,1.204759783,0.083492345,0.016866024,0.448974027,2.220511764,0.087829292,0.005385099,0.146042441,0.216166076,0.294303512,0.885072036,1.455116888,1.818831664,0.641039184,0.846360195,0.047022102,0.000726518,0.02708984,0.008830789,0.92567921,2.028315674,0.448509519,0.85000336,1.160070284
18,"64ef3a487ff677cd60411270e42ae7c7",0.011989125,0.716317873,1.511966714,2.317354524,0.36915098,0.777466138,3.483634094,1.403508841,0.096838847,0.01549588,0.429784178,2.28743165,0.086594753,0.004881716,0.159503228,0.212495296,0.294042409,0.873208683,1.459715088,1.829628468,0.659075898,0.853877408,0.043989324,0.000789369,0.030423532,0.006082848,0.927703631,1.97804267,0.447284205,0.855593444,1.097996757
18,"c994b1b5a30c283a58c0d3244644537e",0.011770026,0.710870233,1.499443601,2.434648694,0.386807221,0.779833169,3.499621618,1.472650759,0.095188344,0.017907544,0.43793946,2.292801668,0.090233293,0.001883049,0.162441951,0.212301959,0.291420367,0.86068093,1.454235904,1.817385615,0.656350546,0.858542254,0.041392676,0.000669644,0.03092126,0.006456238,0.922732232,1.970146295,0.444055557,0.853520673,1.1010941
18,"8e55ff189ec68846871e81d95ce66b59",0.011809802,0.714852205,1.508033113,2.267770537,0.375251683,0.759884709,3.493832061,1.403008895,0.097294448,0.014682788,0.438564025,2.217712995,0.091084244,0.001056139,0.157872733,0.212625686,0.297105077,0.88475231,1.461146373,1.831654723,0.655818614,0.854512918,0.04153458,0.000384972,0.028915071,0.006366292,0.929007101,1.981240475,0.452484411,0.862139513,1.111036279
18,"ced07c3350f50e991d56005d21209974",0.010312757,0.712088673,1.485486871,2.283272513,0.362496893,0.758781384,3.464416914,1.288460418,0.088356596,0.012547741,0.401496102,2.390685948,0.085042084,0.00324476,0.14972482,0.213271137,0.293332227,0.89649832,1.462896784,1.829439352,0.655011915,0.849764048,0.052137201,0.009732054,0.028063809,0.006413337,0.935052971,2.028780596,0.458353992,0.852806467,1.120940749
18,"382843b76f36762ff8e3f51f35ddf76d",0.007504042,0.71546444,1.475243091,2.10784687,0.356024274,0.775586804,3.495271281,1.216645552,0.08859581,0.014708098,0.441648048,2.216555442,0.084934038,0.003879265,0.149810008,0.213947519,0.295537387,0.890059316,1.453690603,1.821892,0.641249187,0.847839334,0.043260133,0.002415902,0.030803188,0.008995158,0.93067814,2.028110596,0.451591395,0.852981894,1.155712567
18,"91cdd11545390d202caa34aeac3c02f3",0.01197841,0.71250466,1.489931462,2.282614049,0.363795611,0.756237449,3.463895509,1.290342064,0.092352576,0.012553215,0.404594534,2.376641613,0.085545732,0.005568539,0.155999062,0.211101242,0.293006458,0.896832874,1.462651956,1.828519388,0.658477126,0.858599636,0.047257338,0.003504642,0.028904824,0.007405609,0.933083803,2.019776506,0.461258159,0.848878794,1.123652093
18,"ba722100ff3b067f215510df59760cf1",0.010330645,0.718211576,1.488083521,2.280313172,0.364594853,0.758826301,3.459110693,1.292660324,0.091478177,0.011558948,0.40770863,2.38126844,0.085789933,0.005470371,0.15122863,0.21231076,0.295130952,0.899275396,1.461236251,1.825358901,0.655875409,0.851381325,0.044934745,0.000385467,0.031474792,0.007779592,0.935570334,2.020397086,0.456048782,0.857025446,1.124347902
18,"4ab4d4b36091f0db2eb9b188a03af245",0.010979517,0.718353025,1.482760582,2.299654263,0.368151726,0.771492236,3.468385826,1.289363522,0.092310819,0.010330705,0.399556937,2.417941571,0.085021102,0.004087028,0.148610555,0.211832374,0.295449303,0.897517357,1.462536059,1.826153301,0.651991829,0.848276231,0.044382037,0.002731498,0.02924091,0.005351845,0.934224819,2.025619549,0.455039982,0.858545643,1.133363534
18,"55293da386664fb646b3163de4945fd6",0.011588579,0.711811636,1.486090055,1.838711696,0.326785269,0.845161916,3.362626737,1.130066817,0.101871594,0.012295625,0.511803566,2.1762912,0.077024349,0.012816295,0.148167579,0.210389755,0.288288744,0.897220994,1.462994448,1.815071385,0.651665574,0.839462198,0.044428073,6.72e-05,0.024680374,0.006029896,0.930760756,1.969264944,0.438052403,0.8528044,1.1525367
18,"28e0dbc0df3ac61af29d330012bbd5a7",0.010508974,0.715515919,1.480216148,2.162334166,0.35089004,0.751479985,3.472116332,1.255956412,0.095116029,0.012010893,0.435252092,2.219144413,0.086172136,0.007213015,0.155701834,0.210747731,0.29181764,0.900848708,1.457454634,1.83836658,0.652318665,0.851452526,0.04341609,0.003597479,0.032214068,0.009107757,0.93704591,2.024762411,0.458408778,0.852410725,1.134366478
18,"dc904a46dd3d5889d942791760baf591",0.011856695,0.714471404,1.494894406,2.143476916,0.355678126,0.790020251,3.460298207,1.257371384,0.097750288,0.010817699,0.444836454,2.146642003,0.090387395,0.003349559,0.149350342,0.211056746,0.296317987,0.882040562,1.466221578,1.827438796,0.652768994,0.847825322,0.043517334,0.000109994,0.027544512,0.006030458,0.937680844,2.002312339,0.450444991,0.864534286,1.10407877
18,"1940eebfcf349268bc2fd47ce28eb24f",0.01035825,0.712542116,1.488431986,2.520750678,0.390318734,0.784813695,3.494286611,1.490358746,0.09224793,0.018779585,0.442355648,2.336007317,0.087130621,0.00203004,0.161432177,0.21023085,0.291963493,0.845276071,1.455115842,1.810937714,0.655935031,0.858291499,0.038902695,0.003713229,0.031584566,0.008403464,0.920771961,1.967410747,0.440776303,0.849055088,1.09536836
18,"e62d7049c7c84cf192455b3aab83ace4",0.011965567,0.713267932,1.491726225,1.914576319,0.338878478,0.807252154,3.374846884,1.165529412,0.099366,0.012239915,0.491071905,2.207944283,0.078867086,0.015525337,0.150796764,0.210474588,0.29223198,0.907393131,1.461147502,1.822046125,0.649073703,0.847746099,0.043734917,0.000127939,0.024998424,0.006245117,0.936979143,1.977974721,0.442342005,0.856498354,1.126693762
18,"05f66f759be0cd8ee317a7d03cc6da3e",0.010939933,0.718892673,1.476582668,2.116412177,0.358311128,0.774247974,3.48746828,1.226877545,0.097119585,0.01200887,0.441148968,2.220793386,0.087734536,0.005277895,0.153616813,0.210582137,0.295114891,0.892445425,1.453068103,1.821980224,0.650700092,0.847953925,0.040298026,0.001829816,0.029734453,0.006559498,0.928459524,2.025534908,0.457628336,0.858328329,1.146062256
18,"b1cb0de69ad76514e783b6981bfccd7b",0.011210304,0.717743565,1.476831818,2.104649103,0.359134085,0.781409037,3.49378053,1.213811872,0.093271068,0.012724836,0.442955178,2.222848084,0.093160557,0.00193431,0.150198356,0.216214604,0.293270591,0.888587118,1.452340701,1.821652,0.640337374,0.84734667,0.041222198,0.000930883,0.027363103,0.00895211,0.927005789,2.026943217,0.45639061,0.85281429,1.15454045
18,"632c1bf766e6750e584f13919fcc3d22",0.011744119,0.713906433,1.493891845,2.350332012,0.36867595,0.757977573,3.466370411,1.397267256,0.094894413,0.014266591,0.436911833,2.261803758,0.090232849,0.002978653,0.157546008,0.211377516,0.294852775,0.875607296,1.459913292,1.823955484,0.657966095,0.856322337,0.041714718,0.000615825,0.029878078,0.00630596,0.930788619,1.987104426,0.452535468,0.859311069,1.098243495
18,"3dc7b350bc184f2024c5fa2b8b0b39f6",0.011348394,0.718331835,1.47552715,2.129932379,0.355908459,0.765268337,3.476960392,1.246247815,0.095612492,0.012437887,0.439778772,2.225195163,0.088144524,0.006629274,0.151677535,0.210293438,0.296126382,0.893009734,1.457053289,1.824773762,0.653086535,0.84837147,0.042630138,0.00096862,0.029242892,0.005847464,0.92948103,2.020445203,0.457406766,0.857298811,1.136302038
18,"87d5b8aa61d0db4f019a45dfbb109884",0.011914438,0.719538486,1.487436949,2.262239443,0.361598007,0.755603145,3.452871073,1.298812502,0.093095578,0.010807655,0.40987786,2.35226711,0.085783884,0.007019335,0.150315725,0.211309733,0.297475402,0.899332218,1.464413654,1.830825234,0.65578856,0.848840308,0.042524292,0.000815282,0.029050136,0.006336525,0.936415192,2.013941715,0.456816365,0.861491593,1.12167742
18,"f8f2a91a4451becc14e36cd8e6559fd3",0.011729359,0.719266607,1.48575478,2.168593151,0.3522235,0.745721782,3.448904739,1.285757483,0.096741834,0.010429026,0.429999434,2.235886343,0.086045919,0.006982276,0.151162729,0.210533579,0.299405275,0.896929191,1.464882169,1.832404905,0.656404905,0.848286482,0.04304697,0.000726534,0.029709644,0.007065389,0.935830782,2.008911981,0.458833209,0.86167498,1.11631256
18,"c33a9877d33580af4dfd05cf8ba5d601",0.011608193,0.710529405,1.490391746,2.010746236,0.346761597,0.806060319,3.422855057,1.17854957,0.100814672,0.010169786,0.453305077,2.098048488,0.090180278,0.006692921,0.149052294,0.210722541,0.296968596,0.877458662,1.469479572,1.828298913,0.651698887,0.83856871,0.044728736,0.000180511,0.026878527,0.0057921,0.936230446,1.999733589,0.448518822,0.861203268,1.127182463
18,"b12a877da2a939ee1cdaa8aeecaa3da5",0.009160281,0.708180382,1.491068046,2.292550993,0.362548064,0.758117188,3.467267324,1.288343399,0.093496691,0.011612125,0.401831757,2.390855023,0.084323004,0.002397684,0.156263515,0.211234586,0.291851549,0.896350766,1.462330465,1.827705523,0.658220554,0.859939971,0.052018759,0.005223978,0.031117744,0.007166886,0.933456337,2.027724345,0.460632252,0.846724545,1.122543448
18,"7b0a46a20fbcebd3c3e3fae13403ca90",0.011843733,0.708831644,1.483144597,1.826706547,0.330533551,0.84973519,3.390982133,1.10931235,0.101262286,0.012520721,0.503976049,2.175127864,0.076804415,0.012116812,0.14846624,0.210446516,0.290987785,0.896964502,1.460279143,1.811931008,0.645908577,0.836471496,0.045050111,7.66e-05,0.024401971,0.006198736,0.935474558,1.978875352,0.438137923,0.856297522,1.14592658
18,"0919c37cd66e95eccddd4e7add65a958",0.011841772,0.715400843,1.492419763,2.314259008,0.358749069,0.750620454,3.449532094,1.356735349,0.094547586,0.012684154,0.436334928,2.253498183,0.089886411,0.003529451,0.155558916,0.210816903,0.296168859,0.880666699,1.462703921,1.826856681,0.658508103,0.855791414,0.04176608,0.000630943,0.029637104,0.006287751,0.934635505,1.995824993,0.456615037,0.861001798,1.094453129
18,"2ec3a74fd179c0b5bb23160bd40db379",0.00379107,0.718077347,1.476152538,2.106265849,0.353037624,0.770662851,3.492740999,1.2250668,0.088679765,0.015075508,0.437536061,2.213793566,0.085310315,0.00611961,0.148654905,0.213591786,0.297575319,0.892404748,1.451217596,1.821317905,0.63841444,0.848081905,0.040039169,0.002710989,0.032376075,0.004819768,0.933977483,2.025933926,0.449802505,0.850284127,1.15256055
18,"c63151e33efa1d2a456e49417bb944a1",0.011433007,0.708625206,1.489367408,1.864041185,0.344586219,0.826044053,3.391674709,1.115442606,0.102374864,0.011208699,0.47863683,2.084734231,0.085851177,0.010489837,0.148756468,0.210687631,0.295520631,0.884862788,1.467253734,1.822457876,0.646834776,0.836379488,0.045576194,0.000128998,0.025063969,0.005703791,0.937461002,1.991307994,0.443498853,0.85842433,1.136790782
18,"b71b5e64d49b9b24c0a755907b003527",0.011268484,0.714856044,1.490428095,2.240566081,0.356318293,0.743773344,3.447562541,1.303969282,0.093234183,0.010421333,0.410950929,2.319235801,0.083878138,0.005351739,0.147721937,0.210523455,0.295761895,0.895587122,1.469255262,1.834977363,0.655160783,0.848675318,0.051162401,0.006744608,0.02915036,0.003225674,0.93847004,2.020631383,0.457755795,0.858324415,1.109462867
18,"0d1e63b629492eb5e93df515ef5057d5",0.010523992,0.71812726,1.480634874,2.12689015,0.356904579,0.768785793,3.481530102,1.234364031,0.09412013,0.0128447,0.439301727,2.225442914,0.088303453,0.006703338,0.152413459,0.21216741,0.295117628,0.892154358,1.455312185,1.825197272,0.648352969,0.847537003,0.041025248,0.001744106,0.028616245,0.007313757,0.930390649,2.022262887,0.456108652,0.858053841,1.142878978
18,"381ef7adbec8651212d3284f4a97f4c6",0.011065752,0.716053307,1.484735341,2.296866274,0.367101867,0.766939731,3.467974611,1.289167277,0.091416503,0.010824124,0.400310848,2.410984202,0.084683982,0.003708735,0.148997656,0.212402833,0.294233372,0.897333759,1.462959528,1.826240153,0.653141043,0.850945767,0.047248181,0.003869308,0.02991181,0.005233118,0.934325352,2.027308104,0.455948855,0.855195235,1.130178213
18,"0e086e85225cd976ad1c098aca509e97",0.011231966,0.712671067,1.507124351,2.143425452,0.363862048,0.76673804,3.493927983,1.337136073,0.100921626,0.011527301,0.456958405,2.371690281,0.082708596,0.00607069,0.152123132,0.21058787,0.294341562,0.893474006,1.466408171,1.835831522,0.652042842,0.859461124,0.040088509,0.000348248,0.029214546,0.00610706,0.930872671,2.008005913,0.453557399,0.87802219,1.115750678
18,"e2ca47ce70e1c19b00d5a4e6114ec9a3",0.011658307,0.71184528,1.48239357,2.303673781,0.36445994,0.770540084,3.468582275,1.289334223,0.084660639,0.012467348,0.40229755,2.421565897,0.082368252,0.001681366,0.144133346,0.213105661,0.298664539,0.901033238,1.460338311,1.827865909,0.654815702,0.852702387,0.047008416,0.002498458,0.031199689,0.003301837,0.937021038,2.027932187,0.45155402,0.861619949,1.132811341
18,"bf1ce57afab264d184410a72e4556630",0.011924357,0.717026361,1.484926075,2.294265089,0.367360433,0.766738534,3.466661795,1.290339804,0.091147422,0.010830455,0.401138392,2.406557614,0.084763753,0.004352111,0.148478937,0.212455643,0.294814347,0.897824831,1.463119508,1.826583549,0.653204287,0.8510571,0.046239246,0.002509691,0.029775427,0.005034214,0.934747874,2.025029061,0.455517374,0.856430639,1.130356954
18,"dab73b5b569501ebf101d612acbe3c2b",0.011767962,0.713049378,1.503002334,2.400916185,0.379087316,0.77981735,3.488189598,1.444348153,0.09572685,0.016954534,0.432634493,2.306061861,0.087810806,0.004375525,0.161255896,0.211760394,0.291999371,0.8632017,1.45702048,1.821729479,0.657470613,0.856569694,0.041508094,0.000570041,0.030857026,0.006446417,0.925078664,1.973460882,0.445413529,0.852972467,1.097083675
18,"94d76ba3d06288a4b1620f1495fd559b",0.010028012,0.717451143,1.494705105,2.340419116,0.369051393,0.761342702,3.475905053,1.397459864,0.094455414,0.013584566,0.441274943,2.256537113,0.088084336,0.001003606,0.154538807,0.211386048,0.297771641,0.873551368,1.46065231,1.825458432,0.659853578,0.853070964,0.041937881,0.002883184,0.028354257,0.007710243,0.929553813,1.984718577,0.450194737,0.860212172,1.101630175
18,"3ac7d43e0a60d6e954cf3e911fcc0f53",0.009380687,0.717015487,1.509902231,2.336700773,0.369787336,0.786312282,3.502856308,1.388082465,0.089517475,0.018578311,0.450804984,2.228578729,0.090953308,0.000370718,0.156718622,0.210126868,0.299258626,0.8621969,1.460852251,1.820257326,0.655403829,0.86140276,0.032997464,0.003716925,0.032402644,0.008648212,0.92526095,1.979922621,0.453026574,0.858038496,1.093386292
18,"f7ffdbe27884192b7274feb54627bede",0.011238253,0.71806221,1.47652017,2.127121327,0.354806595,0.766774155,3.479092235,1.241506488,0.095658547,0.011123409,0.438229248,2.223354245,0.084320611,0.003727856,0.151123933,0.211469745,0.298664598,0.893503026,1.458399802,1.823060023,0.652355776,0.847509231,0.043026019,0.001462602,0.030785267,0.007894168,0.930487184,2.020898058,0.45586612,0.858795815,1.139565215
18,"a381e9693e405e11feda10380f4afdb4",0.010980322,0.718828342,1.488122838,2.128216796,0.358452938,0.771406796,3.482307891,1.226463902,0.095043169,0.011612393,0.436859129,2.22594564,0.088551589,0.005511844,0.15332074,0.214412455,0.294511224,0.892643308,1.454465312,1.82648687,0.643536947,0.846827563,0.038523014,0.002597078,0.028749645,0.009335374,0.932696624,2.023670222,0.456426659,0.859625306,1.147071309
18,"79b5fed319f7982c09b2639423f3d8b7",0.011833493,0.717666358,1.48534362,2.286155149,0.365961342,0.764439237,3.463399,1.29304193,0.09242862,0.010136313,0.402246306,2.393181265,0.084747615,0.004679333,0.148405357,0.212462053,0.295239275,0.897959254,1.464464014,1.828326613,0.653150523,0.849931727,0.045878288,0.002640616,0.029557725,0.004812495,0.935091896,2.023165568,0.455951753,0.85776072,1.128241106
18,"40c000782c9955bf6a7f053f3bc3dc4d",0.011504505,0.71820698,1.474146413,2.134205528,0.354485497,0.762093613,3.472237135,1.254897578,0.095698183,0.011862098,0.438524646,2.225829015,0.086709471,0.005019022,0.15051567,0.210219049,0.297511848,0.893583503,1.45948973,1.824891197,0.654402682,0.848605972,0.044157334,0.000580388,0.030078606,0.006362125,0.930016451,2.018434385,0.457504744,0.8570956,1.132312207
18,"e1ba2dda145f222056971b1639526f7c",0.01178867,0.716502343,1.503249992,2.271760091,0.361720679,0.757099657,3.465374983,1.360798008,0.096121021,0.013173687,0.434539899,2.244858742,0.088978944,0.003567382,0.156077781,0.211382389,0.296926301,0.883260997,1.46346588,1.831731719,0.657905174,0.854229753,0.041716525,0.000473746,0.02926745,0.006345176,0.933131209,1.990768999,0.455346475,0.860880519,1.099321119
18,"e6edad8e6f07fb3e91eca460e8ff8f14",0.009995186,0.717617199,1.481720553,2.279131255,0.360934345,0.758166768,3.457811303,1.287820785,0.078745865,0.017377971,0.41405996,2.392440771,0.086432379,0.005954121,0.146223645,0.211448098,0.299590743,0.901482,1.454240089,1.823461889,0.657222239,0.844455604,0.043945177,0.004498177,0.029813697,0.009016503,0.938221559,2.022228752,0.451069061,0.864155638,1.122938413
18,"dd9294e4ac3eb76384116766aca11fb0",0.011976688,0.717390104,1.489932348,2.251832954,0.359487653,0.749600503,3.449953086,1.302145656,0.09402033,0.010103351,0.410441472,2.333915488,0.08473765,0.006276104,0.149388068,0.21135558,0.296522069,0.898074006,1.467259426,1.832935283,0.655794409,0.850300637,0.046440369,0.002373554,0.029663716,0.004733646,0.937333682,2.016046616,0.457506789,0.85951137,1.116165853
18,"66dca895765105be840206ad3e2f8254",0.011905884,0.7197689,1.487871075,2.257516711,0.360778253,0.753803441,3.450915774,1.300059004,0.093471044,0.010763934,0.411005389,2.344198852,0.085867027,0.007326021,0.150515141,0.211275568,0.297717915,0.899490094,1.464732288,1.83148976,0.65611731,0.848580302,0.042191698,0.000704425,0.028966051,0.006487171,0.936625991,2.012562547,0.457101861,0.862012568,1.120286162
18,"482961d000f9cd185554dccd9019182d",0.010862209,0.71921224,1.529845515,2.281607192,0.369012467,0.801271186,3.509392804,1.378088971,0.096196519,0.016864959,0.438057021,2.282077284,0.084614183,0.000675775,0.159678263,0.211438741,0.29643761,0.861876654,1.463258544,1.833844653,0.654846723,0.855405415,0.039685536,0.002597672,0.030307172,0.008030168,0.925595928,1.97682614,0.448320682,0.850863432,1.094299752
18,"bf9c0f7a2b2c653a135a60cbb97d718a",0.011643216,0.714395438,1.500220568,2.306092212,0.369912625,0.757931288,3.476042601,1.393147066,0.096225033,0.014019102,0.436898936,2.240899297,0.090634055,0.002332685,0.157098468,0.211759802,0.295891302,0.880682907,1.460931885,1.827992264,0.657345761,0.855431769,0.041126192,9.36e-05,0.029072358,0.006262831,0.930791108,1.985942045,0.453573251,0.860857009,1.103169886
18,"d51d68de29c5da711a9d5c615f0e7afc",0.009374163,0.714823574,1.469714829,2.084593151,0.354846618,0.784733629,3.510062844,1.197238412,0.085252163,0.015281024,0.4471563,2.218119191,0.090036915,0.004623905,0.14509322,0.219129283,0.29776652,0.885897637,1.453016794,1.816867664,0.637218497,0.845446333,0.043914978,0.00096461,0.027353317,0.007790942,0.926009013,2.028435429,0.447401844,0.848452541,1.164880021
18,"7710e83914afefb4e088e755c03fd379",0.011898828,0.717086162,1.521609635,2.30632192,0.367912032,0.790607307,3.490369425,1.394306781,0.097423638,0.016140676,0.427507709,2.305187804,0.08469728,0.00529065,0.160475333,0.212010894,0.293533507,0.867712932,1.460981822,1.832070918,0.658060236,0.854193896,0.042371194,0.000449068,0.030499747,0.006375978,0.927070406,1.976578853,0.447081137,0.851939783,1.093615165
18,"4d7d25462afa0bf2e204de443d8aebca",0.011592503,0.716834659,1.514988297,2.379838848,0.372079695,0.796356488,3.493255761,1.420007912,0.094718375,0.017684586,0.433351443,2.323600454,0.0847642,0.003867264,0.161777899,0.212107646,0.292954498,0.857857221,1.45795147,1.824706521,0.658323713,0.855807093,0.043777598,0.002734363,0.032089018,0.006905826,0.923802165,1.972501379,0.442557386,0.849723283,1.090902195
18,"d50218a4b96ec3b6cb8e3e15d97218b0",0.010127526,0.713007553,1.507635597,2.12157102,0.358858189,0.764025994,3.476110792,1.311404159,0.099719025,0.010949378,0.456274609,2.388440519,0.084459996,0.00614713,0.152057892,0.212579231,0.295500056,0.894112095,1.469054747,1.834923762,0.65650752,0.861127003,0.041312677,0.002236948,0.028624772,0.007890886,0.93303588,2.005089979,0.453192379,0.879138333,1.115827077
18,"4467242e3fc550a56e554d9886948def",0.007890385,0.715388606,1.482127039,2.145565909,0.354005985,0.758673169,3.47184916,1.249925212,0.088903376,0.015430264,0.438176896,2.23200073,0.086911441,0.007642712,0.152496931,0.21129176,0.294265533,0.890695868,1.458425166,1.83035547,0.650757147,0.847551879,0.044936004,0.001474122,0.02667372,0.008897927,0.931396185,2.017102885,0.454815586,0.858793026,1.136376307
18,"a5b08855b5db486011da49f91c788bc7",0.011327847,0.714333761,1.483453132,2.295737159,0.364795441,0.76676982,3.46678914,1.290452694,0.087111869,0.012231755,0.403191554,2.411528765,0.083172832,0.002957124,0.145402743,0.211515761,0.296789808,0.898398408,1.461671226,1.826399411,0.653528751,0.850737086,0.047624545,0.003430064,0.030899265,0.003492131,0.936502739,2.028747054,0.452512317,0.859234663,1.129850152
18,"475a0037d61d9de268b4288603978eb1",0.011630227,0.719028316,1.481952161,2.156158857,0.353375231,0.75189526,3.457681687,1.273806171,0.096596172,0.011040902,0.433230329,2.23226848,0.086667784,0.006819729,0.151388343,0.210201817,0.298332733,0.89574845,1.462387762,1.829833406,0.655829512,0.848398807,0.043014502,0.000753757,0.029677064,0.006539532,0.93361625,2.012604192,0.458579776,0.860249027,1.122298484
18,"bb020da4fa673a6cbd7f327534b1770d",0.011880067,0.717474385,1.506537627,2.037183145,0.348640573,0.782313886,3.356314998,1.219992803,0.098021936,0.010974628,0.482497711,2.1299194,0.087762019,0.009143872,0.151104208,0.211887816,0.291565815,0.898589027,1.465976644,1.830348865,0.656325937,0.858593467,0.042558378,3.28e-05,0.026147226,0.006169204,0.931145152,1.978040675,0.446109963,0.854318046,1.11494955
18,"cb69f080b7814b3a98cda24383520dbd",0.006179296,0.712496292,1.51135711,2.144345775,0.363988686,0.77333981,3.502758615,1.349114778,0.098144,0.011261976,0.455133176,2.380698106,0.079725549,0.004819933,0.145571692,0.211093338,0.287217579,0.893671159,1.469307967,1.832351673,0.649741703,0.858892843,0.046490037,0.006067307,0.029346159,0.004356621,0.935135637,2.009193929,0.453878802,0.883995466,1.119344532
18,"ff152a84d4749f742c7e1afe8514f198",0.011337713,0.717480369,1.476097597,2.125640735,0.354154212,0.766824381,3.48122268,1.239109145,0.094027646,0.011628969,0.439092726,2.223517138,0.083799149,0.004711155,0.150260602,0.212011382,0.299138934,0.892981189,1.459053386,1.822735516,0.651960598,0.847078838,0.043646447,0.001479199,0.030519759,0.007878103,0.930406017,2.020942898,0.454261005,0.858471447,1.140778027
